Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
2,"J Loenhoff, HW Schmitz",Telekommunikation gegen Isolation: Kommunikationswissenschaftliche Studien aus einem Modellprojekt in einer Klinik,2015,,books.google.com,https://books.google.com/books?hl=en&lr=&id=ve1UCgAAQBAJ&oi=fnd&pg=PR5&ots=vZlV3mZRCZ&sig=I2awTx04AaIg0byUZlJElYWoaZk,"https://scholar.google.com/scholar?cites=2257083656334349991&as_sdt=2005&sciodt=0,5&hl=en",261,3/9/20 17:32,BOOK,,,,,,,,2,0.4,1,2,5,"Die im vorliegenden Band versammelten Studien stützen sich auf ungewöhnlich umfangreiches empirisches Material, das im Rahmen eines kommunikationswissenschaftlich-medizinischen Modellprojekts an der Universität Duisburg …"
2,"范聪, 陈顺森, 张灵聪",身体表情加工的神经机制,2014,Advances in Psychology,hanspub.org,https://www.hanspub.org/journal/PaperInformation.aspx?paperID=13557,"https://scholar.google.com/scholar?cites=2752011898359013635&as_sdt=2005&sciodt=0,5&hl=en",262,3/9/20 17:32,,,,,,,,,2,0.33,1,3,6,"近些年来, 身体表情加工已成为情绪加工研究中的一个重要领域. 为深入了解身体表情加工的内在机制, 越来越多的国外研究者使用事件相关电位, 功能性磁共振以及脑磁图等技术研究身体表情加工的神经机制, 并且发现, 情绪与行为是紧密联系的; 身体表情在情绪加工过程中存在三个 …"
1,CSS TAN,Enabling Empathic Communication in Ubiquitous Computing Environments to Improve Interaction between People,2014,,,,"https://scholar.google.com/scholar?cites=12289769761824338438&as_sdt=2005&sciodt=0,5&hl=en",263,3/9/20 17:32,CITATION,,,,,,,,1,0.17,1,1,6,
1,"DH Lee, AK Anderson",Form and function of facial expressive origins,2017,The science of facial expression,books.google.com,https://books.google.com/books?hl=en&lr=&id=Vu50DgAAQBAJ&oi=fnd&pg=PA173&ots=bMai-kX2-W&sig=vN7BBOHDeYy8pFmaaAk3Pa5Ecvk,"https://scholar.google.com/scholar?cites=9073881890509289415&as_sdt=2005&sciodt=0,5&hl=en",264,3/9/20 17:32,,,,,,,,,1,0.33,1,2,3,"Facial expression research has come a long way, accruing much evidence and theory in accounting what are our culturally invariant and variant forms of expressions. The early discovery of six basic expressions (Ekman, Sorenson, & Friesen, 1969) has been shown to …"
1,"SL Pearlstein, CT Taylor…",Facial affect and interpersonal affiliation: displays of emotion during relationship formation in social anxiety disorder,2019,Clinical Psychological …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/2167702619825857,"https://scholar.google.com/scholar?cites=8219604447172770109&as_sdt=2005&sciodt=0,5&hl=en",265,3/9/20 17:32,,,,,,,,,1,1,0,3,1,"Social anxiety disorder (SAD) often involves difficulty developing relationships. Facial expressions are important in relationship formation, but data are limited regarding facial display production among persons with SAD during social interaction. The current study …"
1,AE Skerry,Abstract representations of attributed emotion: evidence from neuroscience and development,2015,,dash.harvard.edu,https://dash.harvard.edu/handle/1/17467378,"https://scholar.google.com/scholar?cites=11306763627480598980&as_sdt=2005&sciodt=0,5&hl=en",266,3/9/20 17:32,,,,,,,,,1,0.2,1,1,5,"Humans can recognize others' emotions based on overt cues such as facial expressions, affective vocalizations, or body posture, or by recruiting an abstract, causal theory of the conditions that tend to elicit different emotions. Whereas previous research has investigated …"
1,"O Hamzani, T Mazar, O Itkes, R Petranker, A Kron",Semantic and affective representations of valence: Prediction of autonomic and facial responses from feelings-focused and knowledge-focused self-reports.,2019,Emotion,psycnet.apa.org,https://psycnet.apa.org/record/2019-05724-001,"https://scholar.google.com/scholar?cites=11562761322053848739&as_sdt=2005&sciodt=0,5&hl=en",267,3/9/20 17:32,,,,,,,,,1,1,0,5,1,"The term valence can refer to either the affective response (eg,“I feel bad”) or the semantic knowledge about a stimulus (eg,“car accidents are bad”). Accordingly, the content of self-reports can be more “experience-near” and proxy to the mental state of affective feelings, or …"
1,"S Nebel, M Ninaus",New perspectives on game-based assessment with process data and physiological signals,2019,Game-Based Assessment Revisited,Springer,https://link.springer.com/chapter/10.1007/978-3-030-15569-8_8,"https://scholar.google.com/scholar?cites=12747210188838775544&as_sdt=2005&sciodt=0,5&hl=en",268,3/9/20 17:32,,,,,,,,,1,1,1,2,1,"The unfolding empowerment of instructors as game designers with approachable and widely available tools such as Scratch, Minecraft, or Unreal Engine shifted the perspective on game-based assessment (GBA). An increasing number of instructors are capable of …"
1,M Calbi,Neural mechanisms underpinning Emotional Body Language comprehension: eye tracking and EEG studies.,2017,,dspace-unipr.cineca.it,http://dspace-unipr.cineca.it/bitstream/1889/3319/1/Marta%20Calbi_Ph.D%20thesis.pdf,"https://scholar.google.com/scholar?cites=14894646536410699793&as_sdt=2005&sciodt=0,5&hl=en",269,3/9/20 17:32,PDF,,,,,,,,1,0.33,1,1,3,"Ad oggi, la maggior parte delle indagini nel campo delle Neuroscienze Affettive, si è focalizzata sulle caratteristiche di elaborazione delle espressioni facciali, tralasciando l'esplorazione dell'Emotional Body Language (EBL), nonostante la sua capacità di …"
1,"L Olteanu, S Golani, B Eitam, A Kron",The effect of relevance appraisal on the emotional response.,2018,Emotion,psycnet.apa.org,https://psycnet.apa.org/record/2018-40999-001,"https://scholar.google.com/scholar?cites=11232489285194111362&as_sdt=2005&sciodt=0,5&hl=en",270,3/9/20 17:32,,,,,,,,,1,0.5,0,4,2,"Many models of emotion assume that the emotional response is preceded by an assessment of a stimulus' relevance to the perceiver's goals. Although widely assumed, experimentally controlling and, hence, empirically testing the effect of a stimulus' relevance …"
1,"A Wood, JD Martin, MW Alibali…",A sad thumbs up: incongruent gestures and disrupted sensorimotor activity both slow processing of facial expressions,2019,Cognition and …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/02699931.2018.1545634,"https://scholar.google.com/scholar?cites=10135392030360757010&as_sdt=2005&sciodt=0,5&hl=en",271,3/9/20 17:32,,,,,,,,,1,1,0,4,1,"Recognising a facial expression is more difficult when the expresser's body conveys incongruent affect. Existing research has documented such interference for universally recognisable bodily expressions. However, it remains unknown whether learned …"
3,"A Geiger, G Bente, S Lammers, R Tepest, D Roth…",Distinct functional roles of the mirror neuron system and the mentalizing system,2019,NeuroImage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811919306937,"https://scholar.google.com/scholar?cites=13792978689268321022&as_sdt=2005&sciodt=0,5&hl=en",272,3/9/20 17:32,,,,,,,,,3,3,1,6,1,Movements can inform us about what people are doing and also about how they feel. This phenomenologically evident distinction has been suggested to correspond functionally with differential neural correlates denoted as mirror neuron system (MNS) and mentalizing …
2,"M Lecker, R Shoval, H Aviezer, B Eitam","Temporal integration of bodies and faces: united we stand, divided we fall?",2017,Visual Cognition,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/13506285.2017.1310164,"https://scholar.google.com/scholar?cites=13224757814545897896&as_sdt=2005&sciodt=0,5&hl=en",273,3/9/20 17:32,,,,,,,,,2,0.67,1,4,3,"Although most research in the field of emotion perception has focused on the isolated face, recent studies have highlighted the integration of emotional faces and bodies. Regardless of instructions to ignore it, incongruent emotional body context can automatically alter the …"
2,"H Chen, X Liu, X Li, H Shi…",Analyze Spontaneous Gestures for Emotional Stress State Recognition: A Micro-gesture Dataset and Analysis with Deep Learning,2019,2019 14th IEEE …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8756513/,"https://scholar.google.com/scholar?cites=6960115123641756453&as_sdt=2005&sciodt=0,5&hl=en",274,3/9/20 17:32,,,,,,,,,2,2,0,5,1,"Emotions are central for human intelligence and should have a similar role in AI. When it comes to emotion recognition, however, analysis cues for robots were mostly limited to human facial expressions and speech. As an alternative important non-verbal …"
1,L Beattie,Does sleep affect socio-emotional functioning?,2015,,theses.gla.ac.uk,http://theses.gla.ac.uk/id/eprint/6290,"https://scholar.google.com/scholar?cites=17952149414662319998&as_sdt=2005&sciodt=0,5&hl=en",275,3/9/20 17:32,,,,,,,,,1,0.2,1,1,5,"In the first chapter I compare and contrast the extant literature on sleep loss and insomnia, including theories as to how insomnia develops and the role of the circadian and homeostatic systems. In Chapter 2 I summarize the extant literature on sleep, emotion …"
1,KJ Kelly,Metacognition of emotion recognition,2013,,academiccommons.columbia.edu,https://academiccommons.columbia.edu/doi/10.7916/D8057P5X,"https://scholar.google.com/scholar?cites=14476515016627737989&as_sdt=2005&sciodt=0,5&hl=en",276,3/9/20 17:32,,,,,,,,,1,0.14,1,1,7,Are people able to determine when they are correct or incorrect in their interpretation of another's emotional state? This question of whether or not individuals are capable of making accurate judgments about this ability was briefly explored in a handful of studies that …
1,"W Liebregts, P Darnihamedani, E Postma…",The promise of social signal processing for research on decision-making in entrepreneurial contexts,2019,Small Business …,Springer,https://link.springer.com/article/10.1007/s11187-019-00205-1,"https://scholar.google.com/scholar?cites=6242512993068768265&as_sdt=2005&sciodt=0,5&hl=en",277,3/9/20 17:32,HTML,,,,,,,,1,1,0,4,1,"In this conceptual paper, we demonstrate how modern data science techniques can advance our understanding of important decisions in the context of entrepreneurship that involve social interactions. We know that individuals' decision-making is strongly affected by …"
1,"T Emi, M Hagiwara",Pose generation system expressing feelings and state,2014,International Journal of Affective Engineering,jstage.jst.go.jp,https://www.jstage.jst.go.jp/article/ijae/13/3/13_175/_article/-char/ja/,"https://scholar.google.com/scholar?cites=402403990909751320&as_sdt=2005&sciodt=0,5&hl=en",278,3/9/20 17:32,,,,,,,,,1,0.17,1,2,6,"抄録 A pose generation system expressing feelings and the state is proposed in this paper. The most important contribution of this paper is proposal of a pose generation system with high expression ability. Generally, gestures are composed of pose, facial expression and the …"
1,M Bayles,"A review of Screen Relations: The Limits of Computer-Mediated Psychoanalysis and Psychotherapy by Gillian Isaacs Russell. London, England: Karnac …",2016,,Taylor & Francis,https://www.tandfonline.com/doi/full/10.1080/00107530.2016.1218726,"https://scholar.google.com/scholar?cites=2414498720594561373&as_sdt=2005&sciodt=0,5&hl=en",279,3/9/20 17:32,HTML,,,,,,,,1,0.25,1,1,4,"Gillian Isaacs Russell has written an important, well-researched, in-terdisciplinary book that cogently argues that meeting in the office is anything but passé. Although recognizing that technology infuses every aspect of our 21st-century lives, Isaacs Russell presents strong …"
2,"CL Reed, CM Bukach, M Garber, DN McIntosh",It's not all about the face: Variability reveals asymmetric obligatory processing of faces and bodies in whole-body contexts,2018,Perception,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/0301006618771270,"https://scholar.google.com/scholar?cites=17055842409392462763&as_sdt=2005&sciodt=0,5&hl=en",280,3/9/20 17:32,,,,,,,,,2,1,1,4,2,"Researchers have sought to understand the specialized processing of faces and bodies in isolation, but recently they have considered how face and body information interact within the context of the whole body. Although studies suggest that face and body information can …"
1,"C Ferrari, C Papagno, A Todorov, Z Cattaneo",Differences in emotion recognition from body and face cues between deaf and hearing individuals,2019,Multisensory research,brill.com,https://brill.com/view/journals/msr/32/6/article-p499_2.xml,"https://scholar.google.com/scholar?cites=4589155428658285372&as_sdt=2005&sciodt=0,5&hl=en",281,3/9/20 17:32,,,,,,,,,1,1,0,4,1,"Deaf individuals may compensate for the lack of the auditory input by showing enhanced capacities in certain visual tasks. Here we assessed whether this also applies to recognition of emotions expressed by bodily and facial cues. In Experiment 1, we compared deaf …"
1,M Crippen,"Aesthetics and action: situations, emotional perception and the Kuleshov effect",2019,Synthese,Springer,https://link.springer.com/article/10.1007/s11229-019-02110-2,"https://scholar.google.com/scholar?cites=14919522622874395788&as_sdt=2005&sciodt=0,5&hl=en",282,3/9/20 17:32,,,,,,,,,1,1,1,1,1,"This article focuses on situations and emotional perception. To this end, I start with the Kuleshov effect wherein identical shots of performers manifest different expressions when cut to different contexts. However, I conducted experiments with a twist, using Darth Vader …"
